ProbeName	Mode	ExamName	SubModeIndex	BeamStyleIndex	SysTxFreqIndex	TxpgWaveformStyle	TxFocusLocCm	NumTxElements	ProbeNumTxCycles	IsTxChannelModulationEn	IsPresetCpaEn	CpaDelayOffsetClk	TxPulseRle	TxpgWaveformLut	ElevAperIndex	SystemPulserSel	VTxIndex
BPXCC	B	Prostate	1	1	18	1	0.5	10	1.5	1	0	0	null	null	0	null	1
BPXCC	B	Prostate	1	1	18	1	1	21	1.5	1	0	0	null	null	0	null	1
BPXCC	B	Prostate	1	1	18	1	1.5	32	1.5	1	0	0	null	null	0	null	1
BPXCC	B	Prostate	1	1	18	1	2	44	1.5	1	0	0	null	null	0	null	1
BPXCC	B	Prostate	1	1	18	1	3	57	1.5	1	0	0	null	null	0	null	1
BPXCC	B	Prostate	1	1	18	1	4	60	1.5	1	0	0	null	null	0	null	1
BPXCC	B	Prostate	1	1	18	1	6	64	1.5	1	0	0	null	null	0	null	1
BPXCC	B	Prostate	1	1	18	1	8	66	1.5	1	0	0	null	null	0	null	1
BPXCC	Cb	Prostate	0	5	22	1	0.5	5	4	0	0	0	null	null	0	null	0
BPXCC	Cb	Prostate	0	5	22	1	1	10	4	0	0	0	null	null	0	null	0
BPXCC	Cb	Prostate	0	5	22	1	1.5	16	4	0	0	0	null	null	0	null	0
BPXCC	Cb	Prostate	0	5	22	1	2	21	4	0	0	0	null	null	0	null	0
BPXCC	Cb	Prostate	0	5	22	1	3	28	4	0	0	0	null	null	0	null	0
BPXCC	Cb	Prostate	0	5	22	1	4	29	4	0	0	0	null	null	0	null	0
BPXCC	Cb	Prostate	0	5	22	1	6	32	4	0	0	0	null	null	0	null	0
BPXCC	Cb	Prostate	0	5	22	1	8	33	4	0	0	0	null	null	0	null	0
BPXCC	D	Prostate	0	10	22	1	0.5	5	4	0	0	0	null	null	0	null	0
BPXCC	D	Prostate	0	10	22	1	1	10	4	0	0	0	null	null	0	null	0
BPXCC	D	Prostate	0	10	22	1	1.5	16	4	0	0	0	null	null	0	null	0
BPXCC	D	Prostate	0	10	22	1	2	21	4	0	0	0	null	null	0	null	0
BPXCC	D	Prostate	0	10	22	1	3	28	4	0	0	0	null	null	0	null	0
BPXCC	D	Prostate	0	10	22	1	4	29	4	0	0	0	null	null	0	null	0
BPXCC	D	Prostate	0	10	22	1	6	32	4	0	0	0	null	null	0	null	0
BPXCC	D	Prostate	0	10	22	1	8	33	4	0	0	0	null	null	0	null	0
BPXCC	M	Prostate	0	15	22	2	0.5	7	2	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	22	2	1	14	2	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	22	2	1.5	21	2	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	22	2	2	28	2	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	22	2	3	44	2	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	22	2	4	48	2	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	22	2	6	51	2	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	22	2	8	53	2	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	23	2	0.5	7	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	23	2	1	14	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	23	2	1.5	21	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	23	2	2	28	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	23	2	3	37	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	23	2	4	48	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	23	2	6	51	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	23	2	8	53	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	24	2	0.5	7	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	24	2	1	14	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	24	2	1.5	21	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	24	2	2	28	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	24	2	3	39	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	24	2	4	42	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	24	2	6	44	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	24	2	8	46	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	25	2	0.5	7	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	25	2	1	14	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	25	2	1.5	21	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	25	2	2	28	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	25	2	3	39	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	25	2	4	42	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	25	2	6	44	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	25	2	8	46	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	27	2	0.5	7	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	27	2	1	14	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	27	2	1.5	21	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	27	2	2	28	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	27	2	3	39	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	27	2	4	42	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	27	2	6	44	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	0	15	27	2	8	46	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	14	1	0.5	7	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	14	1	1	14	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	14	1	1.5	21	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	14	1	2	28	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	14	1	3	39	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	14	1	4	42	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	14	1	6	44	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	14	1	8	46	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	15	1	0.5	7	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	15	1	1	14	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	15	1	1.5	21	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	15	1	2	28	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	15	1	3	32	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	15	1	4	42	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	15	1	6	44	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	15	1	8	46	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	16	1	0.5	7	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	16	1	1	14	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	16	1	1.5	21	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	16	1	2	24	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	16	1	3	37	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	16	1	4	42	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	16	1	6	44	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	16	1	8	46	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	16	1	0.5	10	1.5	1	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	16	1	1	21	1.5	1	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	16	1	1.5	32	1.5	1	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	16	1	2	44	1.5	1	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	16	1	3	57	1.5	1	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	16	1	4	60	1.5	1	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	16	1	6	64	1.5	1	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	16	1	8	66	1.5	1	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	17	1	0.5	7	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	17	1	1	14	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	17	1	1.5	21	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	17	1	2	24	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	17	1	3	37	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	17	1	4	42	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	17	1	6	44	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	17	1	8	46	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	17	1	0.5	10	1.5	1	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	17	1	1	21	1.5	1	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	17	1	1.5	32	1.5	1	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	17	1	2	44	1.5	1	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	17	1	3	57	1.5	1	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	17	1	4	60	1.5	1	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	17	1	6	64	1.5	1	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	17	1	8	66	1.5	1	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	18	1	0.5	7	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	18	1	1	14	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	18	1	1.5	21	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	18	1	2	28	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	18	1	3	39	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	18	1	4	42	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	18	1	6	44	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	18	1	8	46	1.5	0	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	18	1	0.5	10	1.5	1	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	18	1	1	21	1.5	1	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	18	1	1.5	32	1.5	1	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	18	1	2	44	1.5	1	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	18	1	3	57	1.5	1	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	18	1	4	60	1.5	1	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	18	1	6	64	1.5	1	0	0	null	null	0	null	1
BPXCC	M	Prostate	1	20	18	1	8	66	1.5	1	0	0	null	null	0	null	1
